Nr,Navn,Inndeling,Rnr,Region,Fnr,Fylke,År,Folkemengde,Antall personer 6-15,SKS tildelinger,Forfattere,Musikere og komponister,Film- og scenekunstnere,Visuelle kunstnere,Kulturformidling,Kunstnerisk Produksjon,Media,Total Besøk,Betalende Besøk,Utstillinger og arrangementer,Billettselskap Arrangementer,Billettselskap Omsetning,Filmfremvisninger,Kinobesøk,Mangfold filmframvisniger,Mangfold kinobesøk,Besøk,Voksne aktive lånere,Utlån,Arrangement deltakere,Teater Forestillinger,Teater Publikum,Dans Forestillinger,Elever,Timer,Mangfold Timer,Publikum,Mangfold Publikum,Frifond,Riksantikvar og Kulturminnefond,Norsk Kulturråd,Historielag,Husflidlag,Kor,Korps,MVA Refusjon,Voksenopplæring,Kunstlag
10054,Nordmøre,Region,10054,Nordmøre,,,2017,62764,7336,3.923777962,0.031865401,1.481741125,0.223057804,0.430182907,5.958829902,1.402077624,1.657000829,1.207332229,0.560719521,2.692626346,4.779810082,245.5484673,60.92664585,1.381811229,48,57,3.420336499,103.8971385,3.309588299,0.010435919,0.382384807,0.029587024,0.143394302,0.251908397,3.591466739,23,4.507224646,44,0.651647441,91.88388248,4.254030973,14.88114206,8.539927347,14.70588235,12.34784271,18.08724747,18.95991333,4.795742782
10054,Nordmøre,Region,10054,Nordmøre,,,2018,62557,7237,9.396406477,0.031970843,1.614527551,0.12788337,0.399635532,6.138401778,1.85430887,1.918250555,1.225298528,0.5549339,2.621609093,5.67482456,301.3463082,67.93804051,1.470722701,48,56,3.421439647,96.69581342,3.25971514,0.017520022,0.719343958,0.048467797,0.159854213,0.248030952,3.437750449,26,5.414121874,31,0.175839634,42.23348306,23.97813194,14.72257301,7.465191745,14.19505411,12.66045367,18.84772288,25.52871781,4.891538917
10055,Romsdal,Region,10055,Romsdal,,,2014,61721,7584,17.01454934,0.081009705,1.360963043,0.097211646,0.583269876,5.281832764,3.5968309,3.240388199,1.153740218,0.45567959,,3.710244487,258.5734191,54.98938773,1.616856499,39,38,3.432527017,128.5461998,3.429610667,,5.508659937,0.527562539,0.032403882,0.272020042,3.208992616,21,5.712684599,42,2.989258113,16.08042644,146.7895854,24.28670955,7.01544045,18.92386708,15.71588276,15.923219,19.39372337,
10055,Romsdal,Region,10055,Romsdal,,,2015,62304,7589,3.754895352,0.080251669,1.332177709,0.160503338,0.593862352,4.494093477,3.145865434,2.375449409,1.185814715,0.328421931,,4.189137134,178.4127022,54.63533641,1.847907036,44,41,3.270287622,96.65511043,3.275295326,0.075532871,5.00770416,0.457755521,0.112352337,0.284227171,3.259322704,27,4.839372776,67,1.829738059,5.376861839,145.432075,24.62121212,6.821391885,19.95056497,16.05033385,17.36512904,20.12711864,
10055,Romsdal,Region,10055,Romsdal,,,2016,62595,7669,3.780413771,0.063902868,1.166227334,0.191708603,0.591101526,4.792715073,3.163191948,2.076843198,1.943382059,0.778944005,,2.987459062,201.6393322,56.17062066,2.036919882,49,50,3.219250739,119.1948239,3.463934819,0.087435099,5.671379503,0.443421999,0.063902868,0.278654323,3.268744295,26,6.261050984,10,1.680645419,3.938014218,150.4040898,23.34052241,6.853582555,20.6885534,15.17693106,17.28123652,20.65660197,0.527198658
10055,Romsdal,Region,10055,Romsdal,,,2017,62692,7654,4.13194666,0.095705991,1.371785874,0.191411982,0.606137944,4.881005551,3.317807695,1.946021821,1.94042302,0.831812671,2.903081733,3.349709692,236.4629139,55.3818669,1.705879538,50,47,3.337682639,118.3564091,3.417038857,0.026239393,4.227014611,0.319418746,0.031901997,0.285079697,3.461327411,24,3.323490985,73,2.129458304,11.55649844,143.6952721,25.15472469,7.114145345,21.16697505,13.33503477,15.78651184,20.59273911,1.754609839
10055,Romsdal,Region,10055,Romsdal,,,2018,62733,7657,3.784929782,0.095643441,1.30712703,0.22316803,0.589801221,5.164745828,4.335836003,1.785344237,1.958682033,0.861014139,3.698213062,6.041477372,219.5898969,50.97795419,1.729169656,53,42,2.955860552,110.0537197,3.202126473,0.021089379,2.869303238,0.273428658,0.159405735,0.277915633,3.224108659,24,4.81911976,21,1.769403663,19.24027226,137.7265554,25.31363078,6.424051137,21.04155708,13.59730923,21.81245915,28.34233976,1.705641369
10056,Storfjord,Region,10056,Storfjord,,,2014,15066,2030,38.28288862,0.066374618,1.061993894,0.066374618,0.663746183,3.584229391,2.787733971,2.522235497,0.217575999,0.168458781,,0.929244657,11.03882915,24.16036108,0.856431701,64,69,2.4782955,115.7573344,3.742068233,,1.061993894,0.076529935,,0.22955665,2.792610837,70,5.123152709,63,1.139320324,139.0548254,4.314350192,46.6613567,5.442718704,27.41271738,21.96999867,23.56285676,12.21292978,
10056,Storfjord,Region,10056,Storfjord,,,2015,15031,2001,50.42179496,0.066529173,0.931408423,0.066529173,0.731820903,3.858692036,1.862816845,2.261991883,0.214223937,0.152750981,,1.53017098,37.88590247,22.9525647,1.225733484,66,62,2.81737742,112.2347149,3.795023618,0.096999534,0.532233384,0.024017031,,0.244377811,2.867566217,66,4.388805597,76,0.811655911,22.98582929,0,47.03612534,4.989687978,30.00465704,20.75710199,23.95582463,15.36823897,
10056,Storfjord,Region,10056,Storfjord,,,2016,14945,1938,62.39464704,0.066912011,0.869856139,0.066912011,0.802944128,3.613248578,2.007360321,2.275008364,0.439678822,0.299096688,,1.472064236,29.43312145,25.025092,1.196453663,72,69,2.735697558,117.6313148,3.690933423,0.060488458,0.602208096,0.043425895,,0.263157895,3.008255934,56,5.712074303,27,0.669120107,92.63967882,2.87721646,17.66477083,4.884576782,24.95817999,19.47139512,35.14158581,16.39344262,0
10056,Storfjord,Region,10056,Storfjord,,,2017,14986,1898,51.71386628,0.133457894,0.800747364,0.066728947,1.201121046,4.404110503,1.601494728,2.135326305,0.337982117,0.268183638,1.267849993,1.201121046,39.05778727,26.8250367,1.017149339,69,73,2.527425597,109.7023889,3.463299079,0,0.266915788,0.011811024,,0.316122234,3.28398314,47,2.908851423,76,1.067663152,11.64420125,0,8.140931536,4.737755238,23.62204724,20.21887095,38.06399306,17.81662885,0
10056,Storfjord,Region,10056,Storfjord,,,2018,14924,1828,25.55079067,0.134012329,0.804073975,0.067006165,1.139104798,4.556419191,2.278209595,2.546234254,0.248927901,0.183797909,1.139104798,1.943178772,13.18312785,28.47761994,1.045229161,67,67,2.523720182,107.2768695,3.279415706,0.000670062,0.469043152,0.025529349,,0.279540481,3.260940919,46,4.415754923,32,0.670061646,47.8424015,0,9.447869204,3.81935138,23.2511391,20.30286786,40.14473332,29.34870008,
10057,Søre Sunnmøre,Region,10057,Søre Sunnmøre,,,2014,48566,6223,10.26201458,0.164724293,1.153070049,0.082362146,0.370629659,4.324012684,2.429683318,3.62393444,0.672383972,0.454556686,,2.923856196,104.2229955,49.08783923,1.588353993,51,48,2.958901289,112.4243298,3.731952395,,0.473582342,0.056541613,0.020590537,0.301783706,3.387273019,22,5.585730355,35,3.187394473,19.34480913,11.63365317,26.21175308,5.332948977,26.80887864,25.59403698,14.05979492,19.14919903,
10057,Søre Sunnmøre,Region,10057,Søre Sunnmøre,,,2015,48971,6248,16.41675686,0.183782238,1.143533928,0.040840497,0.306303731,5.595148149,2.123705867,3.063037308,0.629454167,0.323272957,,4.819178698,213.69339,66.1003451,2.071327929,38,29,2.841334667,110.4531253,3.602989524,0.063690756,0.63302771,0.053562312,0.122521492,0.287612036,3.367317542,26,4.841709347,65,2.704641523,52.90886443,7.596332523,22.91151906,5.125482428,28.93549243,26.17875886,12.60705315,20.72655245,
10057,Søre Sunnmøre,Region,10057,Søre Sunnmøre,,,2016,49320,6306,17.55581914,0.182481752,1.094890511,0.0405515,0.324412003,5.555555556,1.865369019,2.96025953,0.784387672,0.551419303,,5.129764801,218.7103609,72.12084347,2.162327656,41,43,3.208617194,112.4087591,3.487814274,0.086273317,0.689375507,0.073094079,0.081103001,0.286711069,3.329051697,26,6.160323501,15,3.319140308,44.43430657,9.02270884,25.38523925,5.332522303,27.85888078,25.06082725,17.4628751,18.26845093,11.49635036
10057,Søre Sunnmøre,Region,10057,Søre Sunnmøre,,,2017,49386,6258,7.03519216,0.242983842,1.275665168,0.080994614,0.445470376,5.507633742,1.903373426,2.672822257,0.628295468,0.420038067,5.851860851,3.847244158,143.1563196,60.19924675,1.680415502,46,49,3.135888713,103.247884,3.211659175,0.008220953,0.506216337,0.034645446,0.020248653,0.273729626,3.253275807,29,3.57782039,74,3.584011663,76.32729923,8.70692099,22.29376746,5.527882396,30.69695865,24.13639493,21.13864253,22.47600535,9.800348277
10057,Søre Sunnmøre,Region,10057,Søre Sunnmøre,,,2018,49554,6278,10.06939904,0.221980062,1.210800339,0.121080034,0.484320136,5.408241514,2.623400735,2.461960689,0.523085926,0.35861888,4.520321266,3.733301045,135.3285709,63.24413771,1.82221415,44,41,3.754893651,111.7770513,3.488941357,0.028332728,0.443960124,0.042317472,0.040360011,0.258362536,3.121216948,29,4.539980886,24,2.195584615,29.36190822,14.34798402,23.00520644,4.863381362,31.74314889,21.99620616,19.49669048,47.82661339,10.11018283
10058,Ålesundregionen,Region,10058,Ålesundregionen,,,2014,79194,10106,3.268997651,0.075763315,1.262721923,0.113644973,0.580852085,6.111574109,2.449680531,6.086319671,2.960666212,2.22586307,,2.424426093,78.31395055,54.72636816,1.673081294,36,40,2.9399702,112.7989494,3.783986161,,0.959668662,0.095318932,0.012627219,0.203839303,2.633287156,27,5.935681773,24,2.333497487,33.13382327,5.745384751,18.90294719,2.411798874,19.39540874,20.63287623,17.38059701,12.98078137,
10058,Ålesundregionen,Region,10058,Ålesundregionen,,,2015,80236,10193,1.869485019,0.074779401,1.321102747,0.099705868,0.573308739,5.658307991,2.068896755,5.683234458,2.788922678,1.883531083,,4.399521412,542.9462835,56.93205045,2.034124333,41,43,2.858978513,109.1280722,3.627374246,0.082132709,1.283713047,0.111782741,0.049852934,0.208574512,2.872069067,21,5.093986069,56,1.627984944,50.42001097,4.050550875,19.24323246,2.480183459,17.54823271,20.21536467,14.49482776,12.67510843,
10058,Ålesundregionen,Region,10058,Ålesundregionen,,,2016,81193,10312,4.810870395,0.073897996,1.293214932,0.110846994,0.554234971,5.616247706,1.822817238,5.22212506,1.435542473,0.765509342,,3.719532472,590.6031185,59.47557055,2.158326457,40,41,2.642493811,111.3765965,3.418619832,0.121993275,1.219316936,0.108186666,0.036948998,0.170868891,3.023661753,22,6.667377812,5,1.347406796,22.47730716,12.25475103,17.88331506,2.450950205,19.32432599,19.09031567,14.11481285,13.83124161,6.995676967
10058,Ålesundregionen,Region,10058,Ålesundregionen,,,2017,81903,10350,7.614031232,0.12209565,1.367471277,0.12209565,0.659316509,5.909429447,1.855853876,4.5663773,1.664236963,0.87678107,2.393074735,3.601821667,569.4619001,61.34085443,1.92561933,42,43,2.865157564,108.140117,3.432438372,0.009950795,1.477357362,0.105979024,0.02441913,0.202898551,3.431594203,17,3.369178744,62,2.025566829,27.28227293,19.65739961,18.91261614,2.515170384,16.69047532,18.68063441,18.5878173,11.5014102,7.240272029
10058,Ålesundregionen,Region,10058,Ålesundregionen,,,2018,82488,10437,7.285180875,0.121229755,1.369896227,0.109106779,0.66676365,6.764620308,2.133643682,4.897682087,1.807026477,0.955981476,1.406265154,5.091649695,598.1448574,80.06012996,2.387838231,28,16,2.863786248,95.39569392,3.19748327,0.00676462,1.466880031,0.119629522,0.024245951,0.198907732,3.790169589,11,4.73057392,18,1.04257589,27.81010571,6.910096014,18.83910387,2.545824847,16.31752497,19.08156338,19.0859034,22.60934924,6.643390554
10059,Fosen,Region,10059,Fosen,,,2014,25301,3065,14.42630726,,1.264772143,0.158096518,0.316193036,5.138136833,1.818109956,1.739061697,0.549108731,0.098810324,,2.29239951,41.47243192,28.18070432,0.832061974,62,70,6.193075373,116.5171337,5.197383503,,0.237144777,0.03043358,0.039524129,0.386623165,5.965742251,1,5.049265905,52,1.146199755,62.50741077,0,71.30152958,8.616260227,18.06252717,20.15730604,19.65756294,16.20489309,
10059,Fosen,Region,10059,Fosen,,,2015,25315,3051,8.29547699,,1.264072684,0.197511357,0.2765159,4.898281651,0.711040885,2.449140826,0.207070907,0.207070907,,3.476199881,60.33529528,28.91566265,0.941378629,64,70,5.466798341,115.3466324,4.886075449,0.042464942,0.355520442,0.034643492,0.118506814,0.380858735,5.26647001,1,4.888888889,46,1.896109026,74.91605767,0,72.44716571,8.413983804,16.59095398,19.19810389,19.74027257,18.25004938,
10059,Fosen,Region,10059,Fosen,,,2016,25372,2977,11.02037679,,1.221819328,0.11824058,0.275894687,4.5719691,0.788270534,1.813022229,0,,,2.719533344,47.60219927,33.10736245,1.130104052,65,68,4.270495034,116.2304903,5.228480214,0.137119659,0.315308214,0.0244758,,0.394020826,5.423244877,1,5.259993282,49,2.128330443,61.99747753,1.970676336,71.69320511,8.198013558,16.75074886,18.40611698,23.43209049,15.52892953,8.000945925
10059,Fosen,Region,10059,Fosen,,,2017,25421,2966,,0.078675111,1.298139334,0.118012667,0.511388222,5.428582668,1.022776445,1.809527556,0.704063569,0.478777389,1.455489556,4.681169112,129.1385075,40.71437001,1.045552889,62,70,4.8673931,118.9174305,5.250894929,0.006490697,0.354038,0.049171944,,0.329399865,4.360080917,4,6.172285907,13,2.006215334,49.8406829,10.62114,82.56952913,8.103536446,20.61287912,17.50521223,23.18284096,15.45965934,6.490696668
10059,Fosen,Region,10059,Fosen,,,2018,25502,2971,27.17739785,0.117637832,1.450866599,0.117637832,0.470551329,5.56819073,1.725354874,1.568504431,0.175084307,0.14524351,2.156693593,6.430868167,188.7880558,43.80048624,1.249941181,61,64,4.977531174,122.4609835,5.202258646,0,0.50976394,0.055956396,,0.30259172,4.248064625,2,4.894984854,19,0,47.80017254,9.018900478,70.34742373,6.822994275,19.01811623,19.33181711,23.86918673,21.33166026,6.156379892
10060,Hitra/Frøya,Region,10060,Hitra/Frøya,,,2014,9069,1008,,,0.330797221,,0.220531481,9.041790716,1.102657404,4.410629617,1.761715735,0.555408535,,4.851692579,208.544823,30.10254714,0.924137171,60,60,5.661594443,132.980483,5.152718051,,,,,0.27281746,4.014880952,19,5.004960317,58,0.441062962,9.262322196,,53.47888411,,13.45242033,12.79082589,10.06185908,12.12923145,
10060,Hitra/Frøya,Region,10060,Hitra/Frøya,,,2015,9203,1002,,,0.434640878,,0.108660219,9.127458437,0.651961317,3.694447463,1.962294904,0.55960013,,7.497555145,350.1808106,41.18222319,1.127675758,55,64,6.302292731,135.7166141,5.13865044,0.053243508,0.108660219,0.007062914,,0.293413174,5.151696607,2,4.735528942,51,0,55.96001304,0,52.70020645,,14.45180919,14.66912963,14.60675867,5.650331414,
10060,Hitra/Frøya,Region,10060,Hitra/Frøya,,,2016,9421,1006,,,0.636875066,,,8.279375862,1.061458444,4.458125464,0.675936737,0.40537098,,6.156458975,316.8967201,41.39687931,1.274174716,58,51,7.414711814,134.8052224,5.137352723,0.202101688,,,,0.28528827,5.369781312,2,5.343936382,43,0.912854262,61.08693345,0,33.43594098,0.106145844,14.54198068,13.37437639,8.979513852,7.111771574,
10060,Hitra/Frøya,Region,10060,Hitra/Frøya,,,2017,9596,1010,,,0.521050438,0.104210088,,9.170487703,1.042100875,3.959983326,1.245623176,0.588786995,5.731554815,6.252605252,297.9348687,44.49770738,1.105981659,58,59,7.52396832,122.4468529,4.921112964,0.078157566,,,,0.269306931,5.066336634,1,5.142574257,34,0.625260525,10.42100875,0,43.35139642,0.208420175,18.02834514,13.23468112,8.781784077,8.545227178,
10060,Hitra/Frøya,Region,10060,Hitra/Frøya,,,2018,9610,988,,,0.520291363,0.104058273,,8.949011446,1.664932362,3.53798127,1.321227888,0.563683663,6.243496358,7.180020812,223.2997919,56.29552549,1.35483871,45,48,7.770135276,120.0832466,5.104266389,0.085119667,0.208116545,0.011134235,,0.278340081,4.5951417,8,5.125506073,28,0,135.2757544,,160.6659729,0.104058273,13.3194589,13.52757544,11.51488033,13.63163371,
10061,Oppdal/Rennebu,Region,10061,Oppdal/Rennebu,,,2014,9370,1159,31.48345784,,1.921024546,0.320170758,0.213447172,7.04375667,1.067235859,4.268943436,,,,4.802561366,321.6895411,139.3810032,3.000640342,2,4,3.279935966,242.4759872,3.694663821,,0.853788687,0.179262273,0.213447172,0.27092321,2.9594478,37,4.030198447,81,1.067235859,38.42049093,0,5.336179296,17.07577375,15.68836713,13.02027748,17.60042689,35.00533618,
10061,Oppdal/Rennebu,Region,10061,Oppdal/Rennebu,,,2015,9419,1121,,0.106168383,1.804862512,0.212336766,0.106168383,8.705807411,1.274020597,4.246735322,,,,4.246735322,283.7083555,135.6831935,3.451003291,3,2,3.434547192,242.0639134,3.6618537,0.119014757,0.743178681,0.121668967,0.106168383,0.247992864,2.398751115,24,3.798394291,80,0,98.41809109,0,15.92525746,17.30544644,21.76451853,12.31553243,19.28686697,19.00414057,
10061,Oppdal/Rennebu,Region,10061,Oppdal/Rennebu,,,2016,9448,1113,,0.105842506,1.693480102,0.211685013,,8.679085521,1.481795089,3.598645216,0.528895004,0,,5.292125318,289.5006351,138.2303133,4.174322608,3,8,3.638971211,152.5190517,3.705016935,0.241320914,0.740897544,0.12245978,0.211685013,0.279424978,3.442048518,32,4.016172507,77,1.270110076,76.20660457,,10.58425064,16.19390347,19.05165114,10.0550381,15.45723963,17.04064352,8.467400508
10061,Oppdal/Rennebu,Region,10061,Oppdal/Rennebu,,,2017,9529,1114,9.444852555,,1.784027705,0.209885612,0.209885612,9.654738168,1.679084899,3.148284185,0,,0,5.247140309,345.2338126,143.0370448,3.32721167,4,5,3.06695351,148.4940707,3.316192675,0.037044811,0.629656837,0.19110085,,0.34470377,3.450628366,20,4.092459605,66,3.253226991,73.87973554,,28.33455767,15.95130654,28.43950047,11.22888026,17.03830412,17.21062021,9.86462378
10061,Oppdal/Rennebu,Region,10061,Oppdal/Rennebu,,,2018,9511,1124,,,1.997686889,0.21028283,0.21028283,9.673010199,1.051414152,3.364525287,0.411523499,0,5.782777836,7.044474819,474.5377983,145.3054358,3.337819367,3,5,4.056566081,156.6607087,3.94501104,0.028598465,0.841131322,0.166018295,0.21028283,0.367437722,3.442170819,17,2.556939502,84,0,256.019346,,28.3881821,13.66838398,24.28766691,10.61928294,18.03879718,46.78792977,8.831878877
10062,Orkdalregionen,Region,10062,Orkdalregionen,,,2014,18314,2213,1.092060719,0.109206072,0.873648575,0.054603036,0.218412144,4.69586109,1.092060719,2.730151796,0.94299443,0.848258163,,1.528885006,91.42355575,7.043791635,0.316042372,78,77,2.21114994,105.7660806,3.607240363,,0.382221252,0.076881075,,0.206507004,2.668323543,44,4.252598283,77,6.716173419,34.61832478,0,35.60117943,5.187288413,10.81140111,9.773943431,8.149011685,11.35743147,
10062,Orkdalregionen,Region,10062,Orkdalregionen,,,2015,18441,2231,,0.108453988,0.867631907,0.054226994,0.216907977,4.229705547,1.084539884,2.71134971,0.841440269,0.82500949,,2.114852774,114.0827504,8.296730112,0.453229218,77,79,2.567865083,104.3327368,3.434737812,0.056124939,0.433815954,0.078683369,,0.181981174,2.359928283,52,3.919766921,74,2.955371184,110.8956673,2.71134971,35.35600022,4.663521501,22.93801855,9.489723985,10.15313703,7.374871211,
10062,Orkdalregionen,Region,10062,Orkdalregionen,,,2016,18444,2245,0.704836261,0.108436348,0.813272609,0.054218174,0.162654522,4.879635654,1.192799827,2.494036001,1.146063761,1.124376491,,2.006072435,149.5377901,9.054435047,0.501030145,79,79,2.644220343,102.7434396,3.421708957,0.150672305,0.325309044,0.064790718,0.054218174,0.183073497,2.385746102,48,4.651670379,70,5.150726524,77.66753416,,35.3502494,4.500108436,16.10279766,10.03036218,9.728854912,7.970071568,3.469963132
10062,Orkdalregionen,Region,10062,Orkdalregionen,,,2017,18544,2243,,0.161777394,1.078515962,0.053925798,0.161777394,5.176876618,1.294219154,2.480586713,1.030522002,1.0219478,1.348144953,3.12769629,206.8295406,7.981018119,0.317676877,79,80,2.633358499,98.57635893,3.293140638,0.005122951,0.377480587,0.08854616,,0.185911725,2.460098083,48,4.429781543,56,2.965918896,42.76315789,0,35.15962036,4.152286454,10.56945643,9.598792062,9.621225194,6.956427955,3.289473684
10062,Orkdalregionen,Region,10062,Orkdalregionen,,,2018,18534,2268,14.11130895,0.161864681,1.02514298,0.053954894,0.161864681,4.208481709,1.618646811,2.374015323,1.194939031,1.163429373,1.510737024,4.532211072,158.1230711,9.657925974,0.398295025,78,79,2.776195101,102.4063883,3.145732168,0,0.647458725,0.099762598,0.161864681,0.183862434,2.507495591,50,4.552028219,49,0,64.13078666,,35.1785907,3.992662134,11.76216683,9.388151505,12.61201036,20.50285961,2.751699579
10063,Trondheimsregionen,Region,10063,Trondheimsregionen,,,2014,235003,27524,38.04753556,0.072339502,3.829738344,0.434037012,0.851052965,8.425424356,7.659476688,7.165865968,4.23764803,1.721156751,,3.382935537,312.0241359,94.20730799,3.150138509,7,4,4.63493232,147.1853551,5.070799096,,2.306353536,0.357872453,0.306379068,0.194702805,2.524415056,46,4.58628833,68,5.95083467,8.606273111,102.8284745,12.19558899,2.519116777,19.39124181,13.19132096,17.27948154,13.86790807,
